250,Pyongyang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/0643_-_Nordkorea_2015_-_Pj%C3%B6ngjang_-_Triumphbogen_%2822781888920%29.jpg/500px-0643_-_Nordkorea_2015_-_Pj%C3%B6ngjang_-_Triumphbogen_%2822781888920%29.jpg
251,Taichung,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Entrance_of_Botanical_Garden_of_NMNS%2C_Taichung.jpg/500px-Entrance_of_Botanical_Garden_of_NMNS%2C_Taichung.jpg
252,Omdurman,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Omdurman_Market.JPG/500px-Omdurman_Market.JPG
253,Zigong,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/ZigongDinoMuseum1.jpg/500px-ZigongDinoMuseum1.jpg
254,Mudanjiang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Night_of_mudanjiang%2C_china.jpg/500px-Night_of_mudanjiang%2C_china.jpg
255,Huludao,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Huludao_City.jpg/500px-Huludao_City.jpg
256,Kaohsiung,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Kaohsiung_Skyline_2020_%28cropped%29.jpg/500px-Kaohsiung_Skyline_2020_%28cropped%29.jpg
257,Guayaquil,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Guayaquil_montage.png/333px-Guayaquil_montage.png
258,Rizhao,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Rizhao_sea-port.jpg/500px-Rizhao_sea-port.jpg
259,Manchester,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Manchester_Montage_2017.jpg/369px-Manchester_Montage_2017.jpg
260,Baotou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Baotou%2C_Inner_Mongolia.jpg/500px-Baotou%2C_Inner_Mongolia.jpg
261,Taipei,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Taipei_Skyline_2021.jpg/500px-Taipei_Skyline_2021.jpg
262,Nanping,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Nanping-At-Night-2.jpg/500px-Nanping-At-Night-2.jpg
263,Chaozhou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Paifangjie_%28cropped%29.jpg/500px-Paifangjie_%28cropped%29.jpg
264,Longyan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Chuxi_tulou_cluster.JPG/500px-Chuxi_tulou_cluster.JPG
265,Ibadan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Nigeria%27s_Oyo_state%2C_Ibadan_has_beautiful_place_by_kingknx.jpg/500px-Nigeria%27s_Oyo_state%2C_Ibadan_has_beautiful_place_by_kingknx.jpg
266,Hohhot,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Hohhot_Montage.png/333px-Hohhot_Montage.png
267,Antananarivo,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Lake_Anosy%2C_Central_Antananarivo%2C_Capital_of_Madagascar%2C_Photo_by_Sascha_Grabow.jpg/500px-Lake_Anosy%2C_Central_Antananarivo%2C_Capital_of_Madagascar%2C_Photo_by_Sascha_Grabow.jpg
268,Weihai,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Weihai.jpg/500px-Weihai.jpg
269,Santo Domingo,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Santo_Domingo_montage.JPG/392px-Santo_Domingo_montage.JPG
270,Sanming,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/SanMing.JPG/500px-SanMing.JPG
271,Brooklyn,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Brooklyn_NY_Photo_Collage.jpg/500px-Brooklyn_NY_Photo_Collage.jpg
272,Yangjiang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Yangjiang_Hailing_Dao_Dajiao_Wan_2013.09.15_08-51-25.jpg/500px-Yangjiang_Hailing_Dao_Dajiao_Wan_2013.09.15_08-51-25.jpg
273,Medellín,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Metro_de_Medell%C3%ADn%2C_Colombia.jpg/500px-Metro_de_Medell%C3%ADn%2C_Colombia.jpg
274,Yunfu,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Yunfu_in_2013..JPG/500px-Yunfu_in_2013..JPG
275,Brisbane,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Skylines_of_Brisbane_in_winter_misty_morning_seen_from_Kangaroo_Point%2C_Queensland_04.jpg/500px-Skylines_of_Brisbane_in_winter_misty_morning_seen_from_Kangaroo_Point%2C_Queensland_04.jpg
276,Dubai,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/DubaiCollage.jpg/319px-DubaiCollage.jpg
277,Luohe,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/LuoHe.JPG/500px-LuoHe.JPG
278,Guangyuan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Guangyuan_skyline.jpg/500px-Guangyuan_skyline.jpg
279,Cali,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Cali_de_noche.jpg/500px-Cali_de_noche.jpg
280,Huangshi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/2017-02-20-1929_Night_gate_to_Huangshi_by_Matthew_Shaw.jpg/500px-2017-02-20-1929_Night_gate_to_Huangshi_by_Matthew_Shaw.jpg
281,Daegu,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C_%EB%A9%94%EC%9D%B8%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg/389px-%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C_%EB%A9%94%EC%9D%B8%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg
282,Fortaleza,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Montage_of_Fortaleza.png/356px-Montage_of_Fortaleza.png
283,Guatemala City,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Guatemala_City_-_Guatemala.jpg/500px-Guatemala_City_-_Guatemala.jpg
284,Yaoundé,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Yaound%C3%A9_1.jpg/500px-Yaound%C3%A9_1.jpg
285,Douala,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Ars%26Urbis_International_Workshop_-_Emiliano_Gandolfi_36.JPG/500px-Ars%26Urbis_International_Workshop_-_Emiliano_Gandolfi_36.JPG
286,Jilin,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/%E4%BB%8E%E9%95%BF%E7%99%BD%E5%B1%B1%E8%A5%BF%E5%9D%A1%E7%9C%8B%E5%A4%A9%E6%B1%A0-2017-08-24_1.jpg/500px-%E4%BB%8E%E9%95%BF%E7%99%BD%E5%B1%B1%E8%A5%BF%E5%9D%A1%E7%9C%8B%E5%A4%A9%E6%B1%A0-2017-08-24_1.jpg
287,Lincang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Lincang-mountains.jpg/500px-Lincang-mountains.jpg
288,Antalya,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/8/87/Antalya_city.jpg
289,Tashkent,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Tashkent_skyline_2019.jpg/500px-Tashkent_skyline_2019.jpg
290,Bandung,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Gedung_Sate_Bandung.jpg/500px-Gedung_Sate_Bandung.jpg
291,Huainan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Tongfei_Gate%2C_Shou_County.jpg/500px-Tongfei_Gate%2C_Shou_County.jpg
292,Dandong,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/%E6%B1%9F%E8%BE%B9_bank_of_Yalu_River_in_Dandong.jpg/500px-%E6%B1%9F%E8%BE%B9_bank_of_Yalu_River_in_Dandong.jpg
293,Bekasi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Bekasi_Montage.jpg/394px-Bekasi_Montage.jpg
294,Tijuana,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Zona_Rio_Tijuana.jpg/500px-Zona_Rio_Tijuana.jpg
295,Jiamusi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/10th_Anniversary_Memorial_Tower_of_the_founding_of_PRC%2C_Jiamusi%2C_Aug_2019.jpg/500px-10th_Anniversary_Memorial_Tower_of_the_founding_of_PRC%2C_Jiamusi%2C_Aug_2019.jpg
296,Accra,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/A_drone_footage_of_Accra_central%2C_Ghana.jpg/500px-A_drone_footage_of_Accra_central%2C_Ghana.jpg
297,Yuxi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Yuxi.jpg/500px-Yuxi.jpg
298,Anshun,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Anshun.jpg/500px-Anshun.jpg
299,Vancouver,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Concord_Pacific_Master_Plan_Area.jpg/500px-Concord_Pacific_Master_Plan_Area.jpg
300,Tangerang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Azhom_2.jpg/500px-Azhom_2.jpg
301,Konya,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Konya_City_Collage.jpg/500px-Konya_City_Collage.jpg
302,Queens,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Long_Island_City_New_York_May_2015_panorama_3.jpg/500px-Long_Island_City_New_York_May_2015_panorama_3.jpg
303,Yingkou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Xishi%2C_Yingkou%2C_Liaoning%2C_China_-_panoramio_-_Matthew_Summerton_%2824%29_%28cropped%29.jpg/500px-Xishi%2C_Yingkou%2C_Liaoning%2C_China_-_panoramio_-_Matthew_Summerton_%2824%29_%28cropped%29.jpg
304,Adana,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/8/83/Adana_city.png
305,Medan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Great_Mosque_Medan_Indonesia.JPG/500px-Great_Mosque_Medan_Indonesia.JPG
306,Sanmenxia,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Smxgongcheng.jpg/500px-Smxgongcheng.jpg
307,Indore,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Madhya_Pradesh_location_map.svg/500px-Madhya_Pradesh_location_map.svg.png
308,Pingliang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Location_of_Pingliang_Prefecture_within_Gansu_%28China%29.png/500px-Location_of_Pingliang_Prefecture_within_Gansu_%28China%29.png
309,Quzhou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Quzhou_chengqiang_9499.jpg/500px-Quzhou_chengqiang_9499.jpg
310,Baku,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Montage_of_Baku_2019.jpg/305px-Montage_of_Baku_2019.jpg
311,Gaoping,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/ChinaJinchengGaoping.png/500px-ChinaJinchengGaoping.png
312,Huaibei,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Huaibei_easterly_view.jpg/500px-Huaibei_easterly_view.jpg
313,Xining,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Xining_Montage.jpg/374px-Xining_Montage.jpg
314,Harare,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Harare_montage.png/500px-Harare_montage.png
315,Havana,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Havana_Cathedral%2C_Cuba.jpg/500px-Havana_Cathedral%2C_Cuba.jpg
316,Phnom Penh,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Phnom_Penh_Montage_2021.png/441px-Phnom_Penh_Montage_2021.png
317,Fukuoka,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Fukuoka_montage.jpg/365px-Fukuoka_montage.jpg
318,Mogadishu,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Mogadishu.png/500px-Mogadishu.png
319,Jincheng,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Huangcheng_Xiangfu_2.JPG/500px-Huangcheng_Xiangfu_2.JPG
320,Puning,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Skyline_of_Urban_of_Puning_in_Jan_2011.jpg/500px-Skyline_of_Urban_of_Puning_in_Jan_2011.jpg
321,Lishui,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/201701_Lishui_Overview.jpg/500px-201701_Lishui_Overview.jpg
322,Qingyang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/%E4%B9%9D%E9%BE%99%E5%B9%BF%E5%9C%BA%EF%BC%8C%E7%94%98%E8%82%83%E5%AE%81%E5%8E%BF%EF%BC%8C%E4%B8%AD%E5%9B%BD_-_panoramio.jpg/500px-%E4%B9%9D%E9%BE%99%E5%B9%BF%E5%9C%BA%EF%BC%8C%E7%94%98%E8%82%83%E5%AE%81%E5%8E%BF%EF%BC%8C%E4%B8%AD%E5%9B%BD_-_panoramio.jpg
323,Baltimore,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/BaltimoreC12.png/292px-BaltimoreC12.png
324,Haiphong,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/H%E1%BA%A3i_Ph%C3%B2ng_collection_picture.jpg/500px-H%E1%BA%A3i_Ph%C3%B2ng_collection_picture.jpg
325,Las Vegas,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Las_Vegas_Skyline_at_night_North_%287314937576%29.jpg/500px-Las_Vegas_Skyline_at_night_North_%287314937576%29.jpg
326,Laibin,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/%E6%9D%A5%E5%AE%BE%E7%81%AB%E8%BD%A6%E7%AB%99%E5%80%99%E8%BD%A6%E5%8E%85_-_panoramio.jpg/376px-%E6%9D%A5%E5%AE%BE%E7%81%AB%E8%BD%A6%E7%AB%99%E5%80%99%E8%BD%A6%E5%8E%85_-_panoramio.jpg
327,Rawalpindi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Rawal_Lake_Eastern_Bank.jpg/500px-Rawal_Lake_Eastern_Bank.jpg
328,Kumasi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Kumasi%2C_Ashanti%2C_Ghana.jpg/375px-Kumasi%2C_Ashanti%2C_Ghana.jpg
329,Vadodara,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Laxmi_Vilas_Palace%2C_Vadodara.jpg/500px-Laxmi_Vilas_Palace%2C_Vadodara.jpg
330,Perth,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Australia_location_map.svg/500px-Australia_location_map.svg.png
331,San Antonio,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Alamo_pano_%28cropped3%29.jpg/500px-Alamo_pano_%28cropped3%29.jpg
332,Gujranwala,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Nishan-E-Manzil_Gujranwala_20140925.jpg/500px-Nishan-E-Manzil_Gujranwala_20140925.jpg
333,Gaziantep,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/View_from_Gaziantep_Castle.jpg/500px-View_from_Gaziantep_Castle.jpg
334,Fushun,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Location_of_Fushun_Prefecture_within_Liaoning_%28China%29.png/500px-Location_of_Fushun_Prefecture_within_Liaoning_%28China%29.png
335,St. Louis,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Gateway_Arch%2C_St._Louis%2C_Missouri%2C_U.S.A.jpg/500px-Gateway_Arch%2C_St._Louis%2C_Missouri%2C_U.S.A.jpg
336,Bamako,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bamako_night_hills_may_2007.jpg/500px-Bamako_night_hills_may_2007.jpg
337,Quito,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Montaje_Quito.png/283px-Montaje_Quito.png
338,Minsk,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Church_of_Saints_Simon_and_Helena_%28Minsk%29.jpg/500px-Church_of_Saints_Simon_and_Helena_%28Minsk%29.jpg
339,Pingxiang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Pingxiang%2C_JX%2C_PRC.jpg/500px-Pingxiang%2C_JX%2C_PRC.jpg
340,Chongzuo,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Office_building_of_the_Chongzuo_government.jpg/500px-Office_building_of_the_Chongzuo_government.jpg
341,Kananga,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Aerial_photograph_of_Kananga.jpg/500px-Aerial_photograph_of_Kananga.jpg
342,Peshawar,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/PeshawarCollage.jpg/316px-PeshawarCollage.jpg
343,Sapporo,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/SapporoCity_CBD.jpg/500px-SapporoCity_CBD.jpg
344,Hezhou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/%E8%B4%BA%E5%B7%9E%E5%B8%82%E4%B8%80%E8%A7%92.JPG/500px-%E8%B4%BA%E5%B7%9E%E5%B8%82%E4%B8%80%E8%A7%92.JPG
345,Jixi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/The_Tengfei_Overpass_in_Jixi_City.jpg/500px-The_Tengfei_Overpass_in_Jixi_City.jpg
346,Caracas,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Plaza_Venezuela_Sunset.jpg/500px-Plaza_Venezuela_Sunset.jpg
347,Fuxin,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/%E8%A7%A3%E6%94%BE%E5%B9%BF%E5%9C%BA_Jie_Fang_square_-_panoramio.jpg/500px-%E8%A7%A3%E6%94%BE%E5%B9%BF%E5%9C%BA_Jie_Fang_square_-_panoramio.jpg
348,Aleppo,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Location_map_Syria_Aleppo.png/472px-Location_map_Syria_Aleppo.png
349,Almaty,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Panfilov_Street.jpg/500px-Panfilov_Street.jpg
350,Vienna,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Montage_of_Vienna.jpg/500px-Montage_of_Vienna.jpg
351,Leeds,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Leeds_Montage.jpg/375px-Leeds_Montage.jpg
352,Blantyre,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/7/7f/Malawi_Blantyre.jpg
353,Tainan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Tainan_City%27s_cover.jpg/351px-Tainan_City%27s_cover.jpg
354,Zhuhai,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Zhuhai_montage.jpg/388px-Zhuhai_montage.jpg
355,Bucharest,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Hotel_Continental_-_Calea_Victoriei.jpg/500px-Hotel_Continental_-_Calea_Victoriei.jpg
356,Curitiba,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/CuritibaTradeCenterSkyline.jpg/500px-CuritibaTradeCenterSkyline.jpg
357,Multan,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pakistan_Punjab_relief_map.svg/427px-Pakistan_Punjab_relief_map.svg.png
358,Asunción,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Palacio_de_Gobierno2.jpg/500px-Palacio_de_Gobierno2.jpg
359,Saidu Sharif,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Shuhadah_Square_Saidu_Sharif.JPG/500px-Shuhadah_Square_Saidu_Sharif.JPG
360,Hamburg,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Elbphilharmonie_zum_Sonnenaufgang.jpg/333px-Elbphilharmonie_zum_Sonnenaufgang.jpg
361,Brazzaville,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Brazzaville_bird_eye_view.jpg/500px-Brazzaville_bird_eye_view.jpg
362,Mersin,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Mersin_Yeni%C5%9Fehir_shore.JPG/500px-Mersin_Yeni%C5%9Fehir_shore.JPG
363,Manaus,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Collage_Manaus.png/393px-Collage_Manaus.png
364,Liaoyang,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Wahrzeichen_von_Liaoyang.JPG/375px-Wahrzeichen_von_Liaoyang.JPG
365,Baiyin,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/%E7%99%BD%E9%93%B6%E5%B8%82%E8%A5%BF%E5%9F%8E%E5%8C%BA.jpg/500px-%E7%99%BD%E9%93%B6%E5%B8%82%E8%A5%BF%E5%9F%8E%E5%8C%BA.jpg
366,Warsaw,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Pa%C5%82ac_Na_Wyspie_w_Warszawie%2C_widok_na_elewacj%C4%99_po%C5%82udniow%C4%85.jpg/500px-Pa%C5%82ac_Na_Wyspie_w_Warszawie%2C_widok_na_elewacj%C4%99_po%C5%82udniow%C4%85.jpg
367,Lubumbashi,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Downtown_Lubumbashi%2C_Democratic_Republic_of_the_Congo_-_20061130.jpg/500px-Downtown_Lubumbashi%2C_Democratic_Republic_of_the_Congo_-_20061130.jpg
368,Haikou,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Haikou_montage_-_03.jpg/458px-Haikou_montage_-_03.jpg
369,Damascus,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Damascus_coll.jpg/324px-Damascus_coll.jpg
370,Brussels,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/TE-Collage_Brussels.png/302px-TE-Collage_Brussels.png
371,Budapest,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/20190502_Widok_na_Bud%C4%99_z_brzegu_Dunaju_0653_1875_DxO.jpg/500px-20190502_Widok_na_Bud%C4%99_z_brzegu_Dunaju_0653_1875_DxO.jpg
372,Heihe,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/%E9%BB%91%E6%B2%B3%E4%B8%AD%E5%A4%AE%E8%A1%97-1-2017.jpg/500px-%E9%BB%91%E6%B2%B3%E4%B8%AD%E5%A4%AE%E8%A1%97-1-2017.jpg
373,Lusaka,Nice Country,Country A,1.1211212,2.121313,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Downtown_Lusaka.JPG/500px-Downtown_Lusaka.JPG
